	Raman shift	Intensity	Baseline	Corrected Intensity	intensity_norm	intensity_sub	linear_baseline	intensity_final	Curve 1	Curve 2	Curve 3	Fit Sum
436.0	1556.3	37818.2	20820.095346410937	16998.10465358906	0.7386808922670723	0.5392252593296821	-0.07989931683866888	0.619124576168351	0.04751066036498386	0.10824102229123621	0.46806980508200907	0.6238214877382291
437.0	1559.47	38217.1	20818.492205349838	17398.60779465016	0.7560854219851731	0.572292012643992	-0.08075594573552664	0.6530479583795186	0.046151240112107104	0.10077126882297464	0.5112064274333954	0.6581289363684771
438.0	1562.64	38679.3	20816.79886872107	17862.501131278932	0.7762446780199533	0.610715284373107	-0.08161257463238442	0.6923278590054913	0.044848495483183	0.09345567745119877	0.557599374798945	0.6959035477333267
439.0	1565.81	39264.1	20815.016819593937	18449.08318040606	0.8017355759916626	0.6437478343962598	-0.08246920352924211	0.726217037925502	0.04359930551833171	0.08633736198517236	0.6067336934269741	0.7366703609304782
440.0	1568.98	40074.4	20813.147558900233	19261.25244109977	0.8370297412169863	0.685719424902637	-0.0833258324260999	0.769045257328737	0.04240077289619277	0.07945403936085722	0.6576962585124435	0.7795510707694935
441.0	1572.14	40785.4	20811.19260602084	19974.207393979163	0.8680123837804901	0.7167147886413023	-0.0841797590235985	0.8008945476649009	0.04125375930072444	0.07285830387830211	0.7089233182044485	0.8230353813834751
442.0	1575.31	41769.2	20809.153499597902	20960.046500402095	0.9108536608290171	0.7653112966981515	-0.0850363879204562	0.8503476846186077	0.04014849977191144	0.06653494360824423	0.758801644968666	0.8654850883488217
443.0	1578.47	42502.9	20807.03179824776	21695.86820175224	0.9428300159568245	0.7939526002880515	-0.08589031451795481	0.8798429148060063	0.03908963832826583	0.06054481483830605	0.8045850389072154	0.9042194920737874
444.0	1581.63	42944.3	20804.8290815468	22139.470918453204	0.9621075093752203	0.8148116495783169	-0.08674424111545342	0.9015558906937703	0.03807144593552039	0.05488312046518373	0.8436700762337869	0.936624642634491
445.0	1584.79	43201.8	20802.54695076725	22399.253049232753	0.9733967736826241	0.8361365448763849	-0.08759816771295195	0.9237347125893368	0.03709188841199995	0.04956045841205481	0.8732634937471485	0.9599158405712033
446.0	1587.95	43110.8	20800.18702932081	22310.612970679194	0.9695447717299981	0.8439723494302594	-0.08845209431045056	0.93242444374071	0.03614905841643046	0.04458271492863443	0.8909689685420601	0.971700741887125
447.0	1591.11	42941.9	20797.750963018443	22144.14903698156	0.9623108047919199	0.8463587670461122	-0.08930602090794909	0.9356647879540614	0.03524116546763856	0.03995143539195794	0.8952320100118998	0.9704246108714962
448.0	1594.27	42474.4	20795.240419981732	21679.15958001827	0.942103915026013	0.8286521794386382	-0.0901599475054477	0.9188121269440859	0.034366527003970776	0.03566423733720864	0.8856645071588845	0.9556952715000638
449.0	1597.42	41987.9	20792.65709047639	21195.24290952361	0.9210745117349567	0.8100779584209877	-0.09101117180358712	0.9010891302245748	0.03352617958840379	0.031727224452762756	0.8632199252359478	0.9284733292771143
450.0	1600.58	41576.4	20790.00268644728	20786.397313552723	0.9033074467717773	0.7887709165701586	-0.09186509840108567	0.8806360149712443	0.03271330139410409	0.02810653194560574	0.8296771379914273	0.8904969713311371
451.0	1603.73	40874.8	20787.278941034507	20087.521058965496	0.872936617444417	0.7589766966984957	-0.09271632269922508	0.8516930193977208	0.0319316425120714	0.02481370136717042	0.7878335437198938	0.8445788875991356
452.0	1606.88	40212.8	20784.48760816457	19428.312391835432	0.8442896090661619	0.726751364450577	-0.09356754699736453	0.8203189114479414	0.03117727183262294	0.02182333114008818	0.7404003252195897	0.7934009281923008
453.0	1610.03	39337.3	20781.630461851473	18555.66953814853	0.8063674633370602	0.6901802732602517	-0.09441877129550388	0.7845990445557556	0.030448951135621207	0.019120345498670595	0.6900172067671392	0.739586503401431
454.0	1613.18	38536.4	20778.709295537537	17757.690704462464	0.7716899667049283	0.6579920827038093	-0.09526999559364333	0.7532620782974526	0.029745510903161472	0.01668843571944126	0.6389126225761074	0.6853465691987101
455.0	1616.33	37713.0	20775.725921220754	16937.274078779246	0.7360373985250718	0.6223060003178095	-0.09612121989178271	0.7184272202095922	0.029065845784045027	0.014510444839265484	0.588796115272917	0.6323724058962275
456.0	1619.48	36915.4	20772.68216865679	16142.717831343212	0.7015086360675175	0.5833545897922375	-0.09697244418992212	0.6803270339821597	0.02840891041876842	0.012568719225504243	0.5408610256934044	0.5818386553376771
457.0	1622.63	35847.8	20769.579884538587	15078.220115461416	0.655249118397246	0.5460747803920384	-0.09782366848806157	0.6438984488801	0.027773715588460486	0.010845423721927679	0.4958526131744179	0.534471752484806
458.0	1625.77	34634.7	20766.4209317018	13868.279068298198	0.6026691190077041	0.4966286899866323	-0.09867219048684175	0.5953008804734741	0.02716124313339656	0.009327352995678903	0.45428955749313504	0.4907781536222105
459.0	1628.92	33495.7	20763.207188060296	12732.492811939701	0.5533116393139652	0.45149772595956533	-0.0995234147849812	0.5510211407445466	0.026566706877676798	0.007987476056684149	0.41604055645929466	0.45059473939365563
460.0	1632.06	32246.8	20759.940545396235	11486.859454603764	0.4991805712574887	0.3932632753032079	-0.10037193678376138	0.4936352120869693	0.025993046173750117	0.0068175385879139004	0.38130664783202056	0.4141172325936846
461.0	1635.2	31056.2	20756.62290822426	10299.57709177574	0.4475852426593921	0.35097982654630006	-0.10122045878254166	0.4522002853288417	0.02543755220917292	0.005796973724040116	0.3498090732600295	0.38104359919324254
462.0	1638.34	29889.4	20753.25619254588	9136.143807454122	0.39702631541014466	0.29768326040900794	-0.10206898078132184	0.3997522411903298	0.024899474918427773	0.004910556932348373	0.32133312020317206	0.3511431520539482
463.0	1641.48	28982.0	20749.84232466218	8232.157675337821	0.35774209541755064	0.2560190992617871	-0.10291750278010212	0.35893660204188926	0.02437810209459842	0.004143962921927831	0.29563407204787034	0.3241561370643966
464.0	1644.62	28087.4	20746.383240010375	7341.016759989627	0.3190160856711576	0.2099125583173569	-0.1037660247788823	0.3136785830962392	0.023872757144351917	0.0034838276596321507	0.2724590256298699	0.29981561043385396
465.0	1647.76	27217.9	20742.880882259844	6475.0191177401575	0.2813827186508557	0.16983424292402804	-0.10461454677766258	0.2744487897016906	0.023382796995793344	0.002917784121282986	0.2515606143641217	0.27786119548119803
466.0	1650.89	26554.9	20739.337202420975	5815.562797579027	0.25272494809848234	0.14493511827713013	-0.10546036647708365	0.2503954847542138	0.02290910065395551	0.002435894206489741	0.23276209126861522	0.25810708612906047
467.0	1654.03	25887.1	20735.754157979172	5151.345842020826	0.22386029622171838	0.10956122479788082	-0.10630888847586387	0.21587011327374467	0.02244806105023219	0.00202475059858203	0.21572787586921052	0.24020068751802476
468.0	1657.16	25149.3	20732.133712235416	4417.166287764583	0.1919553033254819	0.07552976743961323	-0.10715470817528494	0.18268447561489817	0.022002064765213984	0.0016776597244676846	0.20037123687533348	0.22405096136501515
469.0	1660.29	24636.0	20728.47783364201	3907.5221663579905	0.1698078708904309	0.05160692080388435	-0.10800052787470599	0.15960744867859034	0.021569098947557833	0.0013848488329187606	0.18645982845863668	0.20941377623911328
470.0	1663.43	24170.1	20724.78849506843	3445.3115049315675	0.14972173830354077	0.026708469451136307	-0.10884904987348623	0.13555751932462254	0.021147342251386612	0.0011381330399916072	0.1737985250542212	0.19608400034559942
