;Raman shift;Intensity;Baseline;Corrected Intensity
383;1386.58;36651.0;21835.48385099521;14815.51614900479
384;1389.81;35937.7;21844.228539351046;14093.47146064895
385;1393.04;35202.1;21852.561642084613;13349.538357915386
386;1396.28;34725.0;21860.48247128162;12864.517528718381
387;1399.51;34139.1;21867.99047252315;12271.109527476849
388;1402.74;33674.8;21875.08522003545;11799.714779964554
389;1405.96;33352.0;21881.76641075584;11470.233589244159
390;1409.19;32766.7;21888.033859618794;10878.666140381207
391;1412.41;32423.6;21893.88749626109;10529.712503738909
392;1415.64;32076.4;21899.327359106155;10177.072640893846
393;1418.86;31722.2;21904.353591874537;9817.846408125464
394;1422.08;31402.3;21908.9664400575;9493.3335599425
395;1425.3;31174.3;21913.166247324767;9261.133752675232
396;1428.52;30856.8;21916.953452279402;8939.846547720597
397;1431.74;30643.6;21920.328586135787;8723.271413864211
398;1434.96;30211.6;21923.292269506757;8288.307730493241
399;1438.17;30124.0;21925.845210237854;8198.154789762146
400;1441.39;29822.4;21927.988199057698;7894.411800942304
401;1444.6;29710.4;21929.722108676437;7780.677891323565
402;1447.81;29493.9;21931.04789074833;7562.852109251671
403;1451.02;29396.9;21931.966574734408;7464.9334252655935
404;1454.23;29244.2;21932.479265724214;7311.7207342757865
405;1457.44;29208.9;21932.58714345662;7276.31285654338
406;1460.65;29181.9;21932.29146078771;7249.608539212291
407;1463.85;29165.9;21931.593543336676;7234.306456663326
408;1467.06;29157.4;21930.494789218774;7226.905210781228
409;1470.26;29554.1;21928.996668892305;7625.1033311076935
410;1473.47;29901.4;21927.10072508463;7974.299274915371
411;1476.67;30440.2;21924.80857677412;8515.39142322588
412;1479.87;30590.9;21922.12192268214;8668.77807731786
413;1483.07;30511.6;21919.042546683955;8592.557453316043
414;1486.26;30559.2;21915.572319342587;8643.627680657413
415;1489.46;30562.8;21911.713197146637;8651.086802853362
416;1492.65;30923.1;21907.46722302098;9015.632776979019
417;1495.85;31205.8;21902.83652640134;9302.963473598658
418;1499.04;31724.9;21897.823326879767;9827.076673120235
419;1502.23;32383.3;21892.42993707793;10490.87006292207
420;1505.42;33303.4;21886.65876788826;11416.74123211174
421;1508.61;34231.6;21880.512335111867;12351.087664888131
422;1511.8;34878.9;21873.99326871728;13004.906731282721
423;1514.99;35505.2;21867.104322183885;13638.095677816113
424;1518.17;35729.7;21859.848379040108;13869.85162095989
425;1521.36;36092.9;21852.228459195325;14240.671540804677
426;1524.54;36011.7;21844.24772125742;14167.452278742578
427;1527.72;36252.8;21835.909466240984;14416.890533759019
428;1530.9;36322.2;21827.217136835126;14494.98286316487
429;1534.08;36589.1;21818.17431989786;14770.92568010214
430;1537.26;36680.4;21808.784747237005;14871.615252762997
431;1540.44;37072.7;21799.052298369657;15273.64770163034
432;1543.61;37211.7;21788.98100152905;15422.718998470948
433;1546.79;37153.9;21778.575037684877;15375.324962315124
