;Raman shift;Intensity;Baseline;Corrected Intensity;intensity_norm;intensity_sub;linear_baseline;intensity_final
504;1769.2;20572.7;20593.71827464577;-21.018274645768543;-0.0009133840616737525;-0.1374073512258055;-0.1374312701954561;2.3918969650593702e-05
505;1772.29;20683.4;20590.11766990224;93.28233009776159;0.004053738709910637;-0.13820037648698313;-0.13826628069744043;6.5904210457296e-05
506;1775.38;20698.2;20586.554004510628;111.64599548937258;0.004851762313907274;-0.1407378415626018;-0.13910129119942483;-0.0016365503631769751
507;1778.47;20763.1;20583.028793712143;180.0712062878556;0.007825293586731494;-0.13783630305865852;-0.1399363017014092;0.002099998642750678
508;1781.56;20778.4;20579.543552859643;198.8564471403588;0.00864163745313127;-0.14656085198087612;-0.14077131220339353;-0.0057895397774825885
509;1784.64;20759.8;20576.099797486055;183.70020251394453;0.007982997649916867;-0.1448807842426358;-0.14160362040601876;-0.003277163836617053
510;1787.73;20797.2;20572.699043323162;224.50095667683854;0.009756062241789019;-0.14610219997452822;-0.14243863090800313;-0.0036635690665250964
511;1790.81;20867.2;20569.34280628646;297.8571937135421;0.012943879456232734;-0.14352981039313814;-0.1432709391106283;-0.0002588712825098427
512;1793.9;20875.2;20566.032602515937;309.16739748406326;0.013435383161098262;-0.14081300363397786;-0.1441059496126127;0.0032929459786348314
513;1796.98;21027.8;20562.76994844944;465.0300515505587;0.020208653871173765;-0.13664695731314078;-0.1449382578152379;0.008291300502097115
